Filename,Model,Dataset,Scale,PSNR,LPIPS,MS_SSIM,NIQE
102061.png,Real-ESRGAN,BSD100,x4,22.174175220014188,0.26135340332984924,0.9134193658828735,3.840503613358486
109053.png,Real-ESRGAN,BSD100,x4,25.367248803813677,0.29551106691360474,0.896207332611084,4.9920229161012175
12084.png,Real-ESRGAN,BSD100,x4,18.42628146588237,0.34817075729370117,0.7511283755302429,4.118649677101288
157055.png,Real-ESRGAN,BSD100,x4,21.815358925656216,0.30305516719818115,0.879153847694397,3.950394995594519
170057.png,Real-ESRGAN,BSD100,x4,25.054084770570334,0.3087412118911743,0.871151864528656,4.0187374939925835
19021.png,Real-ESRGAN,BSD100,x4,22.7380088670342,0.3577878177165985,0.8910247683525085,3.9485938333774677
196073.png,Real-ESRGAN,BSD100,x4,25.574696374124144,0.6159314513206482,0.7836235761642456,7.168104652252638
197017.png,Real-ESRGAN,BSD100,x4,24.24996424288786,0.2863253355026245,0.8826949596405029,3.3563552403511765
219090.png,Real-ESRGAN,BSD100,x4,23.011615728104967,0.29127413034439087,0.9009673595428467,4.1661875942913555
291000.png,Real-ESRGAN,BSD100,x4,18.767534243677257,0.6988778114318848,0.719171941280365,4.194558009590327
306005.png,Real-ESRGAN,BSD100,x4,23.095961478412264,0.2910414934158325,0.8931179046630859,4.094305561572343
3096.png,Real-ESRGAN,BSD100,x4,31.828290986755956,0.11134448647499084,0.9779696464538574,9.772043256519051
38082.png,Real-ESRGAN,BSD100,x4,22.77862758753149,0.4272876977920532,0.8401850461959839,4.2417205689692095
42012.png,Real-ESRGAN,BSD100,x4,23.501266818047565,0.31453457474708557,0.8952288627624512,3.231981266571408
43074.png,Real-ESRGAN,BSD100,x4,25.885885905989223,0.2821439504623413,0.8837515711784363,4.6636099008877085
45096.png,Real-ESRGAN,BSD100,x4,29.013119233235535,0.20382899045944214,0.9522849917411804,7.3443846942332645
69020.png,Real-ESRGAN,BSD100,x4,23.52803769148839,0.38060852885246277,0.8276505470275879,3.424621048681537
85048.png,Real-ESRGAN,BSD100,x4,21.43947213834914,0.2664760649204254,0.87044757604599,3.4048456676435177
86016.png,Real-ESRGAN,BSD100,x4,18.838039203759504,0.7180761098861694,0.6650838851928711,4.750416004951545
86068.png,Real-ESRGAN,BSD100,x4,24.6270179510759,0.6957308053970337,0.8079472780227661,6.387721728340555
